timestamp,consumption,production,FeedIn
2026-01-01 21:30:00,0.6601622281,0.3316709,0.0024372685
2026-01-01 21:45:00,2.1641454919000003,1.0828126,0.0012638067
2026-01-01 22:00:00,0.88516251,0.44067874,0.00015336482000000002
2026-01-01 22:15:00,0.6632479321,0.32973610000000003,0.0
2026-01-01 22:30:00,0.7094065,0.0,0.0
2026-01-01 22:45:00,0.9869834,0.0,0.0
2026-01-01 23:00:00,0.91158832,0.0,0.0
2026-01-01 23:15:00,0.7368539399999999,0.0,0.0
2026-01-01 23:30:00,0.7024064,0.0,0.0
2026-01-01 23:45:00,0.7054978599999999,0.0,0.0
2026-01-02 00:00:00,0.7924678,0.0,0.0
2026-01-02 00:15:00,0.5935238,0.0,0.0
2026-01-02 00:30:00,0.6157336,0.0,0.0
2026-01-02 00:45:00,0.6842779,0.0,0.0
2026-01-02 01:00:00,0.67843952,0.0,0.0
2026-01-02 01:15:00,0.63329194,0.0,0.0
2026-01-02 01:30:00,0.5743581,0.0,0.0
2026-01-02 01:45:00,1.09640666,0.0,0.0
2026-01-02 02:00:00,1.0704374700000001,0.0,0.0
2026-01-02 02:15:00,0.6609948699999999,0.0,0.0
2026-01-02 02:30:00,0.6046686,0.0,0.0
2026-01-02 02:45:00,0.663304,0.0,0.0
2026-01-02 03:00:00,0.68381916,0.0,0.0
2026-01-02 03:15:00,0.6296215999999999,0.0,0.0
2026-01-02 03:30:00,0.6285126400000001,0.0,0.0
2026-01-02 03:45:00,0.673091,0.0,0.0
2026-01-02 04:00:00,0.6642254000000001,0.0,0.0
2026-01-02 04:15:00,0.65856092,0.0,0.0
2026-01-02 04:30:00,0.59727032,0.0,0.0
2026-01-02 04:45:00,0.72172174,0.0,0.0
2026-01-02 05:00:00,0.63941968,0.0,0.0
2026-01-02 05:15:00,0.6792107,0.0,0.0
2026-01-02 05:30:00,0.637288,0.0,0.0
2026-01-02 05:45:00,0.6362636,0.0,0.0
2026-01-02 06:00:00,0.70544556,0.0,0.0
2026-01-02 06:15:00,0.69765124,0.0,0.0
2026-01-02 06:30:00,1.0340601999999999,0.0,0.0
2026-01-02 06:45:00,0.68708148,0.0,0.0
